,timestamp,temp,Power,outdoortemp
0,2023/12/13 0:00,19.82787668,0.985773857,-2.6
1,2023/12/13 0:15,20.85482061,0,-2.6
2,2023/12/13 0:30,20.38106452,1.100323286,-2.6
3,2023/12/13 0:45,20.44892962,1.915862143,-2.6
4,2023/12/13 1:00,20.84366823,1.449977143,-2.6
5,2023/12/13 1:15,20.77501579,2.302070143,-2.55
6,2023/12/13 1:30,20.89464831,1.245795428,-2.5
7,2023/12/13 1:45,22.25219561,0.928830857,-2.45
8,2023/12/13 2:00,21.37597343,0,-2.4
9,2023/12/13 2:15,20.68912627,0,-2.4
10,2023/12/13 2:30,20.93759862,1.423231714,-2.4
11,2023/12/13 2:45,21.09977347,3.039220286,-2.4
12,2023/12/13 3:00,20.74081901,1.543694143,-2.4
13,2023/12/13 3:15,21.37014371,1.244746286,-2.4
14,2023/12/13 3:30,20.6460869,0.999563143,-2.4
15,2023/12/13 3:45,21.70129336,0.823322572,-2.4
16,2023/12/13 4:00,21.52121728,0,-2.4
17,2023/12/13 4:15,21.69100413,0,-2.375
18,2023/12/13 4:30,20.38284019,2.028494572,-2.35
19,2023/12/13 4:45,21.00299722,1.979181,-2.325
20,2023/12/13 5:00,21.93624783,0.869492572,-2.3
21,2023/12/13 5:15,21.07507001,1.928683286,-2.3
22,2023/12/13 5:30,22.55726395,1.728208286,-2.3
23,2023/12/13 5:45,21.78582578,0.803381143,-2.3
24,2023/12/13 6:00,21.51757855,0.083607428,-2.3
25,2023/12/13 6:15,21.63661543,0,-2.275
26,2023/12/13 6:30,20.8800258,1.865761714,-2.25
27,2023/12/13 6:45,21.66086741,1.751181428,-2.225
28,2023/12/13 7:00,22.51862299,1.299544714,-2.2
29,2023/12/13 7:15,22.29590673,1.446995572,-2.2
30,2023/12/13 7:30,21.4018818,1.008203143,-2.2
31,2023/12/13 7:45,21.54733797,1.006803,-2.2
32,2023/12/13 8:00,21.96247872,0,-2.2
33,2023/12/13 8:15,21.22497389,0,-2.175
34,2023/12/13 8:30,21.20133936,1.570944857,-2.15
35,2023/12/13 8:45,20.61376289,1.702226572,-2.125
36,2023/12/13 9:00,21.8878228,1.126054286,-2.1
37,2023/12/13 9:15,21.82799286,1.043696572,-2.1
38,2023/12/13 9:30,21.2281566,1.484803286,-2.1
39,2023/12/13 9:45,21.32133201,1.288505572,-2.1
40,2023/12/13 10:00,22.20989472,0,-2.1
41,2023/12/13 10:15,21.69399853,0,-2.025
42,2023/12/13 10:30,21.79548839,2.005023857,-1.95
43,2023/12/13 10:45,21.81423317,1.821790286,-1.875
44,2023/12/13 11:00,21.51752,1.720289572,-1.8
45,2023/12/13 11:15,21.64709934,1.344102428,-1.825
46,2023/12/13 11:30,21.51649278,2.150530714,-1.85
47,2023/12/13 11:45,22.39226735,1.623876428,-1.875
48,2023/12/13 12:00,22.1014527,0.973539,-1.9
49,2023/12/13 12:15,22.35812702,1.124364857,-1.875
50,2023/12/13 12:30,22.51068783,0,-1.85
51,2023/12/13 12:45,22.18722241,0,-1.825
52,2023/12/13 13:00,22.3454085,1.830210428,-1.8
53,2023/12/13 13:15,22.26384244,2.213097428,-1.8
54,2023/12/13 13:30,22.75319236,2.044189286,-1.8
55,2023/12/13 13:45,22.86843588,1.549626428,-1.8
56,2023/12/13 14:00,23.22614378,1.796090143,-1.8
57,2023/12/13 14:15,22.97084354,2.194911,-1.8
58,2023/12/13 14:30,24.06698506,2.397823714,-1.8
59,2023/12/13 14:45,22.78720479,1.800664714,-1.8
60,2023/12/13 15:00,24.11929505,1.788769286,-1.8
61,2023/12/13 15:15,24.85140354,1.584309857,-1.8
62,2023/12/13 15:30,24.96328558,0,-1.8
63,2023/12/13 15:45,24.32168503,0,-1.8
64,2023/12/13 16:00,23.52172617,1.804402286,-1.8
65,2023/12/13 16:15,24.23994438,2.844789428,-1.8
66,2023/12/13 16:30,24.38627661,1.696089857,-1.8
67,2023/12/13 16:45,24.48933818,1.296891,-1.8
68,2023/12/13 17:00,24.95660821,1.269516857,-1.8
69,2023/12/13 17:15,25.43166354,1.344345428,-1.825
70,2023/12/13 17:30,24.74298677,0.011525143,-1.85
71,2023/12/13 17:45,24.23377008,0,-1.875
72,2023/12/13 18:00,24.02085897,2.269901572,-1.9
73,2023/12/13 18:15,25.43084145,2.410818428,-1.925
74,2023/12/13 18:30,24.77884847,1.395711,-1.95
75,2023/12/13 18:45,25.60100356,1.261821857,-1.975
76,2023/12/13 19:00,25.25323359,1.441950428,-2
77,2023/12/13 19:15,25.05062902,1.274484857,-1.975
78,2023/12/13 19:30,26.38126678,1.371449572,-1.95
79,2023/12/13 19:45,25.54350251,1.571103,-1.925
80,2023/12/13 20:00,25.39103963,1.647073286,-1.9
81,2023/12/13 20:15,25.76327423,2.742984,-1.9
82,2023/12/13 20:30,27.04832265,1.817292857,-1.9
83,2023/12/13 20:45,25.5931463,1.204126714,-1.9
84,2023/12/13 21:00,27.53093526,1.299988286,-1.9
85,2023/12/13 21:15,25.94383567,0.835488,-1.9
86,2023/12/13 21:30,26.82092406,0,-1.9
87,2023/12/13 21:45,25.50483838,0,-1.9
