,timestamp,temp,Power,outdoortemp
0,2023/12/13 0:00,20.50140485,1.0785845,-2.6
1,2023/12/13 0:15,20.92897455,0.0727665,-2.6
2,2023/12/13 0:30,21.09371425,0.417404,-2.6
3,2023/12/13 0:45,20.96220642,0.503956,-2.6
4,2023/12/13 1:00,20.57835116,0,-2.6
5,2023/12/13 1:15,19.99303355,0.3753495,-2.55
6,2023/12/13 1:30,19.82968313,0.6510595,-2.5
7,2023/12/13 1:45,20.62908056,0.30712,-2.45
8,2023/12/13 2:00,19.77232175,0,-2.4
9,2023/12/13 2:15,20.09525077,0.66659,-2.4
10,2023/12/13 2:30,21.04011021,0.136808,-2.4
11,2023/12/13 2:45,19.18657179,0.0853305,-2.4
12,2023/12/13 3:00,19.97021569,0.3694165,-2.4
13,2023/12/13 3:15,19.22880938,0.6126695,-2.4
14,2023/12/13 3:30,20.24150871,0.3879135,-2.4
15,2023/12/13 3:45,19.84489127,2.4302615,-2.4
16,2023/12/13 4:00,20.33620724,2.538626,-2.4
17,2023/12/13 4:15,19.62015,5.418225,-2.375
18,2023/12/13 4:30,20.5924189,2.800725,-2.35
19,2023/12/13 4:45,20.42985979,3.3264935,-2.325
20,2023/12/13 5:00,20.46983301,0.1013845,-2.3
21,2023/12/13 5:15,20.40245728,2.5262365,-2.3
22,2023/12/13 5:30,19.34804498,0,-2.3
23,2023/12/13 5:45,19.71148583,0,-2.3
24,2023/12/13 6:00,20.40542068,4.0628835,-2.3
25,2023/12/13 6:15,19.8757424,3.292117,-2.275
26,2023/12/13 6:30,20.02003336,0,-2.25
27,2023/12/13 6:45,20.60735432,6.257919,-2.225
28,2023/12/13 7:00,20.57212949,0.1628085,-2.2
29,2023/12/13 7:15,19.8740797,0,-2.2
30,2023/12/13 7:30,19.18356392,0.9361925,-2.2
31,2023/12/13 7:45,19.61346851,0.0937065,-2.2
32,2023/12/13 8:00,21.0606149,0.1481505,-2.2
33,2023/12/13 8:15,19.1920869,3.783509,-2.175
34,2023/12/13 8:30,20.27635452,0.5693935,-2.15
35,2023/12/13 8:45,20.0335213,3.0706765,-2.125
36,2023/12/13 9:00,19.93589287,0.3802355,-2.1
37,2023/12/13 9:15,19.39206535,1.182412,-2.1
38,2023/12/13 9:30,19.72890717,0,-2.1
39,2023/12/13 9:45,20.01552729,0.0560145,-2.1
40,2023/12/13 10:00,18.1474394,0,-2.1
41,2023/12/13 10:15,19.41471768,0,-2.025
42,2023/12/13 10:30,20.11239218,0.786646,-1.95
43,2023/12/13 10:45,19.68638928,0.708121,-1.875
44,2023/12/13 11:00,19.07030389,0.3097375,-1.8
45,2023/12/13 11:15,19.24838493,0,-1.825
46,2023/12/13 11:30,19.84864071,0.2846095,-1.85
47,2023/12/13 11:45,18.30224156,0.263146,-1.875
48,2023/12/13 12:00,19.26655693,0.5927765,-1.9
49,2023/12/13 12:15,19.49098036,0,-1.875
50,2023/12/13 12:30,18.12657623,0.519312,-1.85
51,2023/12/13 12:45,18.84557641,0.750699,-1.825
52,2023/12/13 13:00,18.7923766,0,-1.8
53,2023/12/13 13:15,18.48843566,0.273616,-1.8
54,2023/12/13 13:30,19.40454708,0.84109,-1.8
55,2023/12/13 13:45,18.20443437,0,-1.8
56,2023/12/13 14:00,18.76986569,0.124593,-1.8
57,2023/12/13 14:15,18.69018143,0,-1.8
58,2023/12/13 14:30,19.35876914,0,-1.8
59,2023/12/13 14:45,18.19973516,0.116566,-1.8
60,2023/12/13 15:00,17.2688097,0.0776525,-1.8
61,2023/12/13 15:15,18.54129589,0.5564805,-1.8
62,2023/12/13 15:30,18.49581387,0.113425,-1.8
63,2023/12/13 15:45,18.115309,0.2486625,-1.8
64,2023/12/13 16:00,17.65872181,0,-1.8
65,2023/12/13 16:15,17.39221036,0.670778,-1.8
66,2023/12/13 16:30,16.92848219,4.1661875,-1.8
67,2023/12/13 16:45,17.48178913,0.4133905,-1.8
68,2023/12/13 17:00,18.37112877,0,-1.8
69,2023/12/13 17:15,17.7853395,0.4919155,-1.825
70,2023/12/13 17:30,17.83863135,1.757564,-1.85
71,2023/12/13 17:45,17.28228125,1.13425,-1.875
72,2023/12/13 18:00,18.11693273,0.6454755,-1.9
73,2023/12/13 18:15,18.08843579,3.106449,-1.925
74,2023/12/13 18:30,17.91522728,0,-1.95
75,2023/12/13 18:45,18.46066983,0.3306775,-1.975
76,2023/12/13 19:00,17.73797798,2.773503,-2
77,2023/12/13 19:15,17.39933535,8.0659135,-1.975
78,2023/12/13 19:30,18.25040377,0.7187655,-1.95
79,2023/12/13 19:45,17.85655901,0.608656,-1.925
80,2023/12/13 20:00,18.80475225,0.734296,-1.9
81,2023/12/13 20:15,16.75548416,0,-1.9
82,2023/12/13 20:30,18.00748309,6.087258,-1.9
83,2023/12/13 20:45,17.32541699,0,-1.9
84,2023/12/13 21:00,17.54185065,0.518614,-1.9
85,2023/12/13 21:15,17.26201724,0.90042,-1.9
86,2023/12/13 21:30,17.99834297,0.217776,-1.9
87,2023/12/13 21:45,17.07483686,3.0542735,-1.9
88,2023/12/13 22:00,18.52738924,0.7962435,-1.9
89,2023/12/13 22:15,17.05815676,0.756283,-1.9
90,2023/12/13 22:30,18.63545896,0,-1.9
91,2023/12/13 22:45,17.45126944,0.793277,-1.9
92,2023/12/13 23:00,17.55629202,0.182527,-1.9
93,2023/12/13 23:15,16.62969363,1.1047595,-2
94,2023/12/13 23:30,17.67050882,0.913333,-2.2
95,2023/12/13 23:45,17.1035167,4.9783105,-2.1
96,2023/12/14 0:00,17.87079113,4.1204685,-1.9
97,2023/12/14 0:15,17.3442555,2.46394,-1.95
98,2023/12/14 0:30,18.18247267,1.33318,-2
99,2023/12/14 0:45,17.66005158,3.9117665,-2.05
100,2023/12/14 1:00,17.59214411,0.5034325,-2.1
101,2023/12/14 1:15,18.14198659,0.169265,-2.225
102,2023/12/14 1:30,17.70433816,0.5107615,-2.35
103,2023/12/14 1:45,16.56933277,0.7794915,-2.475
104,2023/12/14 2:00,16.07625316,0.354933,-2.6
105,2023/12/14 2:15,17.43122355,0.6740935,-2.65
106,2023/12/14 2:30,17.19846206,0.8534795,-2.7
107,2023/12/14 2:45,16.69262134,0.5512455,-2.75
108,2023/12/14 3:00,17.40553528,0.1212775,-2.8
109,2023/12/14 3:15,17.07785746,0.258958,-2.825
110,2023/12/14 3:30,16.76905594,0.3701145,-2.85
111,2023/12/14 3:45,17.58100569,3.2790295,-2.875
112,2023/12/14 4:00,17.51761382,2.91415,-2.9
113,2023/12/14 4:15,17.56022304,2.912056,-3.025
114,2023/12/14 4:30,17.00639202,2.465685,-3.15
115,2023/12/14 4:45,16.85593294,3.063173,-3.275
116,2023/12/14 5:00,16.78109178,5.479998,-3.4
117,2023/12/14 5:15,17.58960915,0.1607145,-3.475
118,2023/12/14 5:30,17.94563491,2.6637425,-3.55
119,2023/12/14 5:45,17.17688398,3.104355,-3.625
120,2023/12/14 6:00,16.84655697,7.161829,-3.7
121,2023/12/14 6:15,18.23772944,4.21592,-3.775
122,2023/12/14 6:30,17.55207271,0,-3.85
123,2023/12/14 6:45,17.30133689,5.062943,-3.925
124,2023/12/14 7:00,17.44843566,0,-4
125,2023/12/14 7:15,18.12163581,0,-4.075
126,2023/12/14 7:30,16.98627893,0,-4.15
127,2023/12/14 7:45,18.11706695,0,-4.225
128,2023/12/14 8:00,18.28607614,0.292462,-4.3
129,2023/12/14 8:15,16.65474906,0.4057125,-4.325
130,2023/12/14 8:30,17.14034928,2.6616485,-4.35
131,2023/12/14 8:45,17.89382068,0,-4.375
132,2023/12/14 9:00,17.4269886,0,-4.4
133,2023/12/14 9:15,17.35949701,0.565031,-4.275
134,2023/12/14 9:30,17.84032248,3.1230265,-4.15
135,2023/12/14 9:45,17.34252698,0.636576,-4.025
136,2023/12/14 10:00,16.57232223,0,-3.9
137,2023/12/14 10:15,16.61951396,0,-3.75
138,2023/12/14 10:30,17.10016484,0,-3.6
139,2023/12/14 10:45,16.73917136,0.4154845,-3.45
140,2023/12/14 11:00,16.79848158,0,-3.3
141,2023/12/14 11:15,17.06369675,3.9648145,-3.3
142,2023/12/14 11:30,16.6381461,8.3475565,-3.3
143,2023/12/14 11:45,16.61028178,10.9985605,-3.3
144,2023/12/14 12:00,17.00866192,7.8289425,-3.3
145,2023/12/14 12:15,16.82357476,4.286767,-3.3
146,2023/12/14 12:30,18.37253824,4.691258,-3.3
147,2023/12/14 12:45,18.0489672,5.7206335,-3.3
148,2023/12/14 13:00,17.63861554,4.5961555,-3.3
149,2023/12/14 13:15,18.89769581,1.299676,-3.325
150,2023/12/14 13:30,18.03441311,0,-3.35
151,2023/12/14 13:45,19.24821191,4.5780075,-3.375
152,2023/12/14 14:00,18.64010707,6.3858275,-3.4
153,2023/12/14 14:15,18.34890647,7.240005,-3.425
154,2023/12/14 14:30,18.27722508,0,-3.45
155,2023/12/14 14:45,19.19471135,0.869359,-3.475
156,2023/12/14 15:00,18.82540139,0.669731,-3.5
157,2023/12/14 15:15,18.11480905,0.6660665,-3.55
158,2023/12/14 15:30,19.20457324,0,-3.6
159,2023/12/14 15:45,18.08148642,0.2633205,-3.65
160,2023/12/14 16:00,18.57769168,0.283039,-3.7
161,2023/12/14 16:15,18.66277452,0.4552705,-3.925
162,2023/12/14 16:30,18.36592352,0.4517805,-4.15
163,2023/12/14 16:45,19.21679894,0.427176,-4.375
164,2023/12/14 17:00,18.94352144,4.614827,-4.6
165,2023/12/14 17:15,18.53795794,5.1437365,-4.625
166,2023/12/14 17:30,18.73056764,0.080619,-4.65
167,2023/12/14 17:45,18.90300623,5.690445,-4.675
168,2023/12/14 18:00,18.48919162,11.56935,-4.7
169,2023/12/14 18:15,19.06081031,5.618202,-4.675
170,2023/12/14 18:30,19.25105506,4.0660245,-4.65
171,2023/12/14 18:45,20.09887003,5.656243,-4.625
172,2023/12/14 19:00,18.89915868,3.051307,-4.6
173,2023/12/14 19:15,19.696482,1.030946,-4.675
174,2023/12/14 19:30,19.09695716,4.3127675,-4.75
175,2023/12/14 19:45,19.98638942,2.7642545,-4.825
176,2023/12/14 20:00,18.35737027,0.8227675,-4.9
177,2023/12/14 20:15,19.30467359,2.8825655,-4.875
178,2023/12/14 20:30,19.81139487,3.6489695,-4.85
179,2023/12/14 20:45,19.31631137,0,-4.825
