,timestamp,temp,Power,outdoortemp
0,2023/12/13 0:00,20.0874319,0.789165,-2.6
1,2023/12/13 0:15,19.85956023,0.73723,-2.6
2,2023/12/13 0:30,20.65616658,0.73632,-2.6
3,2023/12/13 0:45,21.04855937,0.766155,-2.6
4,2023/12/13 1:00,20.10892948,0.77792,-2.6
5,2023/12/13 1:15,20.6751272,0.77662,-2.55
6,2023/12/13 1:30,20.3266661,0.770965,-2.5
7,2023/12/13 1:45,20.52777913,0.7748,-2.45
8,2023/12/13 2:00,20.70573836,0.7371,-2.4
9,2023/12/13 2:15,20.64157397,0.78806,-2.4
10,2023/12/13 2:30,21.09301376,0.794235,-2.4
11,2023/12/13 2:45,20.9230509,0.752895,-2.4
12,2023/12/13 3:00,19.45648414,0.74529,-2.4
13,2023/12/13 3:15,21.48272787,0.718705,-2.4
14,2023/12/13 3:30,20.11788518,0.75751,-2.4
15,2023/12/13 3:45,20.31398069,0.76362,-2.4
16,2023/12/13 4:00,21.65877088,0.752505,-2.4
17,2023/12/13 4:15,19.6076461,0.703235,-2.375
18,2023/12/13 4:30,20.43922563,1.61876,-2.35
19,2023/12/13 4:45,20.8410768,0.768235,-2.325
20,2023/12/13 5:00,20.24019558,1.924845,-2.3
21,2023/12/13 5:15,20.62826652,0.056875,-2.3
22,2023/12/13 5:30,20.56258088,0,-2.3
23,2023/12/13 5:45,20.45077967,0,-2.3
24,2023/12/13 6:00,20.05916534,0,-2.3
25,2023/12/13 6:15,20.84369941,0,-2.275
26,2023/12/13 6:30,19.23933623,0,-2.25
27,2023/12/13 6:45,20.89154151,0,-2.225
28,2023/12/13 7:00,19.94295428,0.78338,-2.2
29,2023/12/13 7:15,19.95497454,0.898495,-2.2
30,2023/12/13 7:30,20.432617,0,-2.2
31,2023/12/13 7:45,19.38991544,1.977885,-2.2
32,2023/12/13 8:00,19.75969086,1.674855,-2.2
33,2023/12/13 8:15,19.19679997,0.77883,-2.175
34,2023/12/13 8:30,21.02299969,0.157625,-2.15
35,2023/12/13 8:45,18.94080882,0.74048,-2.125
36,2023/12/13 9:00,19.5563866,0.69875,-2.1
37,2023/12/13 9:15,20.18870068,0.744575,-2.1
38,2023/12/13 9:30,18.9593549,0.584155,-2.1
39,2023/12/13 9:45,21.21821305,0.5642,-2.1
40,2023/12/13 10:00,18.68975466,1.93882,-2.1
41,2023/12/13 10:15,19.56493288,0.68185,-2.025
42,2023/12/13 10:30,20.69949509,0.67613,-1.95
43,2023/12/13 10:45,19.17757608,0.48568,-1.875
44,2023/12/13 11:00,19.8791613,0,-1.8
45,2023/12/13 11:15,19.40210037,0,-1.825
46,2023/12/13 11:30,19.81278517,0,-1.85
47,2023/12/13 11:45,19.67210207,0.64844,-1.875
48,2023/12/13 12:00,19.75970754,2.87846,-1.9
49,2023/12/13 12:15,19.5193267,1.928875,-1.875
50,2023/12/13 12:30,19.82559216,3.03108,-1.85
51,2023/12/13 12:45,19.20673831,2.22248,-1.825
52,2023/12/13 13:00,20.25254152,0.81055,-1.8
53,2023/12/13 13:15,19.32161909,2.201485,-1.8
54,2023/12/13 13:30,20.84560464,2.21598,-1.8
55,2023/12/13 13:45,19.45000634,2.262065,-1.8
56,2023/12/13 14:00,19.96814596,2.23236,-1.8
57,2023/12/13 14:15,20.27512907,1.140555,-1.8
58,2023/12/13 14:30,19.9134063,0.80587,-1.8
59,2023/12/13 14:45,19.85915565,2.21611,-1.8
60,2023/12/13 15:00,20.4906986,0.765635,-1.8
61,2023/12/13 15:15,20.42794621,2.211885,-1.8
62,2023/12/13 15:30,20.23114873,2.568865,-1.8
63,2023/12/13 15:45,20.1039177,2.035215,-1.8
64,2023/12/13 16:00,20.04522984,3.299725,-1.8
65,2023/12/13 16:15,21.40977479,3.401905,-1.8
66,2023/12/13 16:30,21.66630911,1.72536,-1.8
67,2023/12/13 16:45,20.56961427,2.47013,-1.8
68,2023/12/13 17:00,20.75561039,2.698735,-1.8
69,2023/12/13 17:15,20.56292397,3.74595,-1.825
70,2023/12/13 17:30,20.64262817,1.955525,-1.85
71,2023/12/13 17:45,21.71120082,3.433365,-1.875
72,2023/12/13 18:00,21.87006183,3.32839,-1.9
73,2023/12/13 18:15,21.00072198,0,-1.925
74,2023/12/13 18:30,21.03737654,0,-1.95
75,2023/12/13 18:45,21.72734799,0,-1.975
76,2023/12/13 19:00,21.72456832,0,-2
77,2023/12/13 19:15,21.16379757,0,-1.975
78,2023/12/13 19:30,22.24461049,0.308295,-1.95
79,2023/12/13 19:45,21.59755059,0,-1.925
80,2023/12/13 20:00,21.29300379,0,-1.9
81,2023/12/13 20:15,21.19679667,0.566735,-1.9
82,2023/12/13 20:30,21.08224232,0.92105,-1.9
83,2023/12/13 20:45,21.30781283,0.05759,-1.9
84,2023/12/13 21:00,21.23453939,0.980135,-1.9
85,2023/12/13 21:15,20.43400195,1.561105,-1.9
86,2023/12/13 21:30,20.23503759,0,-1.9
87,2023/12/13 21:45,20.15997561,0,-1.9
88,2023/12/13 22:00,21.38354708,0,-1.9
89,2023/12/13 22:15,20.91039338,0,-1.9
90,2023/12/13 22:30,20.67809164,0.29081,-1.9
91,2023/12/13 22:45,20.78678078,0.30498,-1.9
92,2023/12/13 23:00,20.88508897,0,-1.9
93,2023/12/13 23:15,19.73703625,0,-2
94,2023/12/13 23:30,20.78652211,0,-2.2
95,2023/12/13 23:45,21.32000303,0,-2.1
96,2023/12/14 0:00,20.97925637,0,-1.9
97,2023/12/14 0:15,20.14052426,0,-1.95
98,2023/12/14 0:30,20.62081126,0,-2
99,2023/12/14 0:45,19.4622819,0,-2.05
100,2023/12/14 1:00,20.84636544,0,-2.1
101,2023/12/14 1:15,20.10529645,0,-2.225
102,2023/12/14 1:30,20.97749432,0,-2.35
103,2023/12/14 1:45,20.10548817,0,-2.475
104,2023/12/14 2:00,20.56245134,2.841995,-2.6
105,2023/12/14 2:15,19.63240741,1.86784,-2.65
106,2023/12/14 2:30,20.11525565,1.86966,-2.7
