,timestamp,temp,Power,outdoortemp
0,2023/12/13 0:00,20.10833077,6.2715552,-2.6
1,2023/12/13 0:15,20.35251788,0.1031532,-2.6
2,2023/12/13 0:30,20.4194658,2.8820976,-2.6
3,2023/12/13 0:45,22.12277882,6.362508,-2.6
4,2023/12/13 1:00,21.35853797,0.2685072,-2.6
5,2023/12/13 1:15,21.98284217,5.3804112,-2.55
6,2023/12/13 1:30,21.64165412,0.1976592,-2.5
7,2023/12/13 1:45,21.10224193,0.0247932,-2.45
8,2023/12/13 2:00,20.91252344,6.115296,-2.4
9,2023/12/13 2:15,21.41124206,0.1990464,-2.4
10,2023/12/13 2:30,21.75003679,4.49874,-2.4
11,2023/12/13 2:45,22.36347035,0.0835728,-2.4
12,2023/12/13 3:00,21.64313544,5.6222484,-2.4
13,2023/12/13 3:15,22.20089752,0,-2.4
14,2023/12/13 3:30,21.72299821,0.21852,-2.4
15,2023/12/13 3:45,21.5516349,6.107796,-2.4
16,2023/12/13 4:00,22.14721659,0,-2.4
17,2023/12/13 4:15,22.44964822,6.244176,-2.375
18,2023/12/13 4:30,21.82878986,0.041682,-2.35
19,2023/12/13 4:45,21.31445971,1.004376,-2.325
20,2023/12/13 5:00,22.08568442,0.2191452,-2.3
21,2023/12/13 5:15,22.15549992,0,-2.3
22,2023/12/13 5:30,22.13468038,1.5251556,-2.3
23,2023/12/13 5:45,21.58647207,2.19129,-2.3
24,2023/12/13 6:00,21.36141069,5.460048,-2.3
25,2023/12/13 6:15,20.58532267,0,-2.275
26,2023/12/13 6:30,21.33831849,0.1054752,-2.25
27,2023/12/13 6:45,20.60825948,2.93166,-2.225
28,2023/12/13 7:00,20.60426629,0.6072912,-2.2
29,2023/12/13 7:15,21.65809902,0.41649,-2.2
30,2023/12/13 7:30,19.79763086,2.3687976,-2.2
31,2023/12/13 7:45,19.9524035,0.413904,-2.2
32,2023/12/13 8:00,21.13022975,8.17626,-2.2
33,2023/12/13 8:15,20.55455785,0,-2.175
34,2023/12/13 8:30,20.65384755,0.36156,-2.15
35,2023/12/13 8:45,20.34572624,0.278184,-2.125
36,2023/12/13 9:00,21.14261423,0,-2.1
37,2023/12/13 9:15,20.09810578,6.8331288,-2.1
38,2023/12/13 9:30,20.61703274,0,-2.1
39,2023/12/13 9:45,20.37349941,4.4889024,-2.1
40,2023/12/13 10:00,20.51203462,0,-2.1
41,2023/12/13 10:15,20.76110075,0,-2.025
42,2023/12/13 10:30,20.5653113,0,-1.95
43,2023/12/13 10:45,19.88258552,0,-1.875
44,2023/12/13 11:00,19.21532171,5.28387,-1.8
45,2023/12/13 11:15,19.38335067,0.258288,-1.825
46,2023/12/13 11:30,20.47337707,7.68843,-1.85
47,2023/12/13 11:45,19.92259475,0,-1.875
48,2023/12/13 12:00,21.1633148,0.1181304,-1.9
49,2023/12/13 12:15,20.66547763,0.2291784,-1.875
50,2023/12/13 12:30,20.11796159,6.1456848,-1.85
51,2023/12/13 12:45,21.55296006,0.2230008,-1.825
52,2023/12/13 13:00,19.88108044,6.0070608,-1.8
